event_type,crowd_size,duration_hours,risk_level,impact_score
vehicle_breakdown,107,0.9199713276778525,Low,7.03
vehicle_breakdown,128,0.8155496696179848,Low,7.94
vehicle_breakdown,99,1.0249666852895989,Low,3.12
vehicle_breakdown,122,1.0447174574692595,Low,3.17
others,1052,2.2060492177989746,Medium,11.26
vehicle_breakdown,112,1.1727785278784468,Low,7.28
vehicle_breakdown,71,0.8883695323554309,Low,6.96
vehicle_breakdown,117,1.1871567463544705,Low,3.3
vehicle_breakdown,104,0.8457829525275999,Low,2.95
vehicle_breakdown,112,1.1644477162682163,Low,3.28
others,1119,1.877344158891107,Medium,11.0
vehicle_breakdown,71,0.9072728635100988,Low,6.98
vehicle_breakdown,119,1.0691262722506891,Low,3.19
vehicle_breakdown,78,0.9562888724839104,Low,7.03
vehicle_breakdown,96,1.1092414543679243,Medium,12.21
vehicle_breakdown,95,1.0988986165586092,Low,7.19
accident,882,1.775497015188842,Medium,12.66
vehicle_breakdown,77,0.919566084062066,Low,7.0
vehicle_breakdown,90,1.0118935599451342,Low,7.1
vehicle_breakdown,95,1.0581009173461038,Low,7.15
vehicle_breakdown,123,0.8792924373023544,Low,7.0
vehicle_breakdown,95,0.8538629319736412,Low,2.95
vehicle_breakdown,102,1.0453597863044335,Low,3.15
vehicle_breakdown,106,0.8609423806039274,Low,6.97
others,722,2.154182155079971,Medium,10.88
vehicle_breakdown,75,0.891291233364851,Low,6.97
vehicle_breakdown,73,0.9150873797899394,Low,6.99
vehicle_breakdown,104,1.0359194451587785,Low,3.14
vehicle_breakdown,111,1.1731874093457026,Low,7.28
others,1205,1.9841629743386886,High,16.19
vehicle_breakdown,71,0.8192259909519429,Low,6.89
vehicle_breakdown,90,1.119060969792927,Low,3.21
vehicle_breakdown,72,0.9100733186340092,Low,6.98
vehicle_breakdown,126,0.9266604660212149,Low,3.05
vehicle_breakdown,91,1.1613705089624509,Low,3.25
vehicle_breakdown,128,0.9409707127145199,Low,7.07
vehicle_breakdown,110,0.9026337903346918,Low,7.01
vehicle_breakdown,120,0.9494964640450263,Low,7.07
vehicle_breakdown,73,1.1322768945843944,Low,3.21
vehicle_breakdown,128,0.9512963160997635,Low,7.08
vehicle_breakdown,78,1.0494358491789733,Low,3.13
vehicle_breakdown,105,1.001736634523903,Low,3.11
water_logging,742,4.784723866792833,Medium,13.53
water_logging,830,4.0723438947223345,Medium,12.9
accident,766,2.3784373597256416,Low,9.14
vehicle_breakdown,75,0.9554631253846775,Low,7.03
pot_holes,106,0.8815846459261377,Low,2.99
pot_holes,99,0.8927020895065516,Low,2.99
vehicle_breakdown,111,0.9903611639357818,Low,7.1
vehicle_breakdown,118,1.1137102598790016,Low,7.23
vehicle_breakdown,85,1.0767795094536885,Low,7.16
vehicle_breakdown,127,1.0107817064295619,Low,3.14
vehicle_breakdown,115,1.1822662238087904,Low,3.3
vehicle_breakdown,79,0.9012491689491449,Low,6.98
vehicle_breakdown,84,1.0498226224214238,Medium,12.13
vehicle_breakdown,112,0.8077449716618499,Low,6.92
vehicle_breakdown,106,0.8971397211855722,Low,7.0
vehicle_breakdown,79,0.8528602910706976,Low,2.93
others,745,1.8962556275453997,Medium,10.64
vehicle_breakdown,93,1.0372217020051278,Low,7.13
vehicle_breakdown,87,0.8857288713389893,Low,2.97
others,906,2.208929576816459,Medium,11.11
vehicle_breakdown,126,0.8888374463118639,Low,7.01
vehicle_breakdown,106,1.1015009026293492,Low,7.21
construction,646,5.2850342434239845,Medium,13.93
others,1120,1.8466727297167151,Medium,10.97
construction,530,6.975637042734196,Medium,16.51
others,708,1.675517043657441,Medium,10.38
vehicle_breakdown,111,1.0896479522277227,Low,7.2
vehicle_breakdown,104,0.8889586827585928,Low,6.99
vehicle_breakdown,111,1.1558740562123244,Low,7.27
vehicle_breakdown,110,1.0510492282378514,Low,7.16
vehicle_breakdown,123,1.0680419927556515,Low,7.19
vehicle_breakdown,101,0.9448664826332157,Low,7.05
vehicle_breakdown,81,1.1495349999299789,Low,7.23
vehicle_breakdown,80,0.8226083472963177,Low,6.9
others,1189,2.221058920101832,Medium,11.41
vehicle_breakdown,104,0.9146997235413656,Low,7.02
vehicle_breakdown,125,0.9371181782164202,Low,7.06
pot_holes,111,1.129616215509443,Low,7.24
vehicle_breakdown,110,1.0090263622976896,Medium,12.12
vehicle_breakdown,106,1.172231770254613,Low,3.28
vehicle_breakdown,76,1.0464748141372704,Low,3.12
vehicle_breakdown,76,1.1094040396529503,Low,7.19
vehicle_breakdown,98,1.139613922182483,Low,7.24
vehicle_breakdown,110,1.1277139345007103,Low,7.24
vehicle_breakdown,123,0.9858085897355263,Low,7.11
vehicle_breakdown,101,0.9821789937999741,Low,7.08
vehicle_breakdown,88,1.163182373546466,Low,7.25
others,734,2.0497521010477686,Low,6.78
procession,7750,4.870203560914051,High,24.62
vehicle_breakdown,78,0.898185839640679,Low,6.98
vehicle_breakdown,81,1.0193639424486216,Low,7.1
vehicle_breakdown,84,1.0000791688302042,Low,7.08
vehicle_breakdown,128,0.8263069521767904,Low,6.95
vehicle_breakdown,107,0.8447529618401777,Low,6.95
others,981,1.9644183927024486,Low,6.95
pot_holes,120,1.0198991320234947,Low,7.14
vehicle_breakdown,97,1.0178664620686315,Low,7.11
vehicle_breakdown,80,0.8438949527155484,Low,6.92
vehicle_breakdown,97,1.0234169836839146,Low,7.12
vehicle_breakdown,98,0.8071504428588325,Low,2.91
public_event,5036,4.764109934456707,High,22.8
vehicle_breakdown,77,0.8845004031622029,Low,6.96
construction,452,5.047964597742237,Medium,13.5
construction,357,5.3899529500679915,Medium,13.75
others,1282,1.9611172631169964,Medium,11.24
others,962,1.9067333469635668,Medium,10.87
vehicle_breakdown,80,0.8584597488110132,Low,6.94
vehicle_breakdown,87,1.1758956252120416,Low,8.26
vehicle_breakdown,87,0.9421061318046351,Low,3.03
vehicle_breakdown,115,1.0964148504354896,Low,7.21
vehicle_breakdown,74,0.8305467213989508,Low,2.9
others,1199,1.871005609304827,Medium,11.07
vehicle_breakdown,99,0.9959248458891569,Low,7.09
procession,6192,6.323616478818709,Critical,29.52
vehicle_breakdown,116,0.9174223942518989,Low,3.03
vehicle_breakdown,111,0.8391047456835155,Low,6.95
tree_fall,792,2.3461870709850143,Medium,12.14
vehicle_breakdown,95,1.1312260162076853,Low,3.23
procession,6164,6.306375730635307,High,24.47
accident,843,2.107259993998847,Medium,12.95
vehicle_breakdown,129,0.9171847618798727,Low,7.05
others,1272,1.8806510553912528,High,16.15
vehicle_breakdown,114,1.0927558041145429,Low,7.21
vehicle_breakdown,103,1.1522673097788625,Low,3.26
vehicle_breakdown,111,0.9935575532199149,Low,7.1
vehicle_breakdown,111,0.8866073116308929,Low,7.0
vehicle_breakdown,74,1.185062804744566,Low,7.26
vehicle_breakdown,118,0.9332472875915018,Low,3.05
vehicle_breakdown,93,0.9559359392524646,Low,7.05
vehicle_breakdown,123,0.923109702904355,Low,7.05
vehicle_breakdown,105,0.9931013007539933,Low,3.1
others,944,2.2901539553198784,Medium,11.23
vehicle_breakdown,79,1.1399988389336273,Low,7.22
pot_holes,79,0.9639830849385347,Low,7.04
vehicle_breakdown,119,0.8596754359280587,Low,2.98
vehicle_breakdown,92,1.0841474927941506,Low,7.18
vehicle_breakdown,127,0.8097138291783585,Low,6.94
vehicle_breakdown,116,1.0576796966971347,Low,7.17
pot_holes,71,1.036718272744151,Low,7.11
vehicle_breakdown,99,0.9756550447337144,Low,3.07
procession,7855,5.088082317948654,Critical,29.94
vehicle_breakdown,102,0.9441507341792603,Low,3.05
procession,5531,7.011143357753936,High,25.54
vehicle_breakdown,80,1.0634099355435516,Low,7.14
vehicle_breakdown,125,0.9258001432768868,Low,3.05
vehicle_breakdown,80,0.9537636196229902,Low,7.03
vehicle_breakdown,70,0.9415157629933821,Low,3.01
vehicle_breakdown,95,0.9312731138584827,Low,7.03
vehicle_breakdown,114,1.0751907106818663,Low,7.19
vehicle_breakdown,121,1.161740112152882,Low,3.28
vehicle_breakdown,71,1.0544161707285382,Low,3.13
vehicle_breakdown,91,1.1801784615093318,Low,3.27
road_conditions,876,1.7943771137613982,Low,6.67
vehicle_breakdown,103,1.0539123567680728,Medium,12.16
vehicle_breakdown,121,1.122175282939194,Low,3.24
vehicle_breakdown,111,1.1196805899497833,Low,7.23
vehicle_breakdown,124,1.1893819799772434,Low,7.31
vehicle_breakdown,126,0.9664177776544635,Low,8.09
vehicle_breakdown,91,1.0387321263950833,Low,8.13
vehicle_breakdown,123,0.9230120969858635,Low,7.05
vehicle_breakdown,104,0.8719249678167464,Low,6.98
vehicle_breakdown,109,0.9514787368334147,Low,7.06
vehicle_breakdown,97,0.9471038026462555,Low,7.04
vehicle_breakdown,124,1.1741132048847154,Low,7.3
construction,430,7.074499072893433,High,20.5
vehicle_breakdown,87,1.1874969633518266,Low,3.27
vehicle_breakdown,77,0.95734004887852,Low,7.03
vehicle_breakdown,79,0.8734825432518603,Low,2.95
vehicle_breakdown,94,1.0092175518472746,Low,7.1
vehicle_breakdown,114,0.879641550127458,Low,2.99
vehicle_breakdown,104,0.8401995812610566,Low,6.94
construction,527,5.6997480281234445,Medium,14.23
congestion,1245,2.244045229132798,Low,9.49
vehicle_breakdown,106,0.9530867806397778,Low,7.06
vehicle_breakdown,95,1.0918282940936046,Low,3.19
procession,7612,5.243339220183868,Critical,29.86
procession,6387,6.612868753898205,Critical,30.0
others,941,1.8294122393904788,High,15.77
vehicle_breakdown,98,0.8102963557932283,Low,6.91
vehicle_breakdown,97,1.0574194775844261,Low,3.15
vehicle_breakdown,106,1.0263847325170694,Low,7.13
accident,811,2.2284953626572013,Low,9.04
vehicle_breakdown,79,0.8228576586344769,Low,6.9
vehicle_breakdown,91,0.8737799531209351,Low,2.96
vehicle_breakdown,95,0.8756171309628229,Low,6.97
vehicle_breakdown,71,1.153041318488111,Low,7.22
vehicle_breakdown,70,0.8534893152474992,Low,2.92
others,1035,1.99341547639043,Low,7.03
vehicle_breakdown,103,0.8292801749693048,Low,6.93
vehicle_breakdown,76,0.8288145976756409,Low,6.9
vehicle_breakdown,108,0.8443245711559675,Low,7.95
pot_holes,128,1.081264086570296,Low,7.21
vehicle_breakdown,123,0.9603103191270056,Low,7.08
others,967,1.828537096722732,Low,6.8
vehicle_breakdown,84,0.8692652055840123,Low,6.95
vehicle_breakdown,88,1.1974240961968765,Low,7.29
vehicle_breakdown,77,0.9159038634575353,Low,6.99
accident,1011,2.3648362164909678,Low,9.38
vehicle_breakdown,85,1.0949044731653645,Low,7.18
vehicle_breakdown,84,1.1053313194593526,Low,7.19
vehicle_breakdown,108,0.9285728464899917,Low,8.04
vehicle_breakdown,70,1.1067004819500932,Low,3.18
vehicle_breakdown,76,1.1458300401771342,Low,7.22
vehicle_breakdown,127,0.834329033460962,Low,6.96
vehicle_breakdown,109,0.9107572062432167,Low,7.02
road_conditions,1209,2.209294576811845,Low,7.42
pot_holes,125,0.9219210845895642,Low,7.05
vehicle_breakdown,73,1.0024423437806291,Low,3.08
vehicle_breakdown,86,1.1255869730428574,Low,7.21
vehicle_breakdown,76,0.8677708347299651,Low,6.94
vehicle_breakdown,117,0.9985884521783834,Low,3.12
vehicle_breakdown,92,0.8655553770851926,Low,6.96
vehicle_breakdown,99,0.9575465143998712,Low,7.06
vehicle_breakdown,86,1.0592811042586638,Low,3.15
vehicle_breakdown,95,0.8745645445248266,Low,2.97
vehicle_breakdown,99,1.1416371450172045,Low,7.24
vehicle_breakdown,124,0.9307390385344478,Low,7.05
vehicle_breakdown,81,0.8030732853577172,Low,6.88
accident,624,1.9950698386533687,Medium,12.62
vehicle_breakdown,117,1.0668305630936623,Low,7.18
vehicle_breakdown,108,0.9635451642114308,Low,7.07
vehicle_breakdown,77,1.0716271677187847,Low,7.15
vehicle_breakdown,92,0.8870473604008523,Low,6.98
vehicle_breakdown,100,0.9686275294326199,Low,3.07
vehicle_breakdown,77,1.0532212541243837,Low,7.13
accident,1013,2.2220599681352753,Medium,13.24
vehicle_breakdown,123,1.0346648522765316,Low,7.16
vehicle_breakdown,73,1.1337774584348905,Low,7.21
vehicle_breakdown,112,0.9223435223572871,Low,3.03
vehicle_breakdown,90,0.9342196004794755,Low,3.02
protest,5600,5.955356230880239,High,25.56
vehicle_breakdown,91,0.9417336984720845,Low,3.03
vehicle_breakdown,70,0.8974615624778856,Low,6.97
vehicle_breakdown,100,0.8529511861492202,Low,6.95
vehicle_breakdown,76,0.8435281965748058,Low,6.92
others,752,1.758367900407476,Medium,10.51
vehicle_breakdown,72,1.1711523793185081,Low,7.24
vehicle_breakdown,94,1.1146286575980127,Low,7.21
vehicle_breakdown,88,0.9057999848595574,Low,6.99
vehicle_breakdown,74,0.8559445936893663,Low,6.93
vehicle_breakdown,86,0.8125678487864949,Low,6.9
vehicle_breakdown,123,1.0835952759842136,Low,7.21
vehicle_breakdown,97,0.9645627212844988,Low,3.06
vehicle_breakdown,95,0.9648954051891842,Low,7.06
vehicle_breakdown,70,0.9675607777494165,Low,7.04
vehicle_breakdown,90,1.1894398208744426,Low,7.28
vehicle_breakdown,93,0.9850246183678947,Low,7.08
vehicle_breakdown,87,1.155247272024273,Low,3.24
vehicle_breakdown,123,0.9949443716990245,Low,7.12
vehicle_breakdown,119,0.829048365549681,Low,6.95
road_conditions,1216,1.7584844954378815,Low,6.97
road_conditions,765,1.867889479554047,Low,6.63
vehicle_breakdown,88,1.0034772303750399,Low,3.09
accident,938,1.6718162805121555,Medium,12.61
vehicle_breakdown,94,0.987664282980678,Low,3.08
others,941,2.344912029748272,Medium,12.29
accident,568,1.772004117409957,Medium,12.34
vehicle_breakdown,90,0.9407642684140328,Low,7.03
vehicle_breakdown,100,1.0479220801421183,Low,3.15
vehicle_breakdown,92,0.941875020960854,Medium,12.03
vehicle_breakdown,124,0.9368648258431777,Low,8.06
vehicle_breakdown,73,0.9081386321654211,Low,2.98
vehicle_breakdown,72,1.0636031000981194,Low,7.14
vehicle_breakdown,121,1.0651963805867675,Low,7.19
vehicle_breakdown,120,1.1048254688001824,Low,7.22
vehicle_breakdown,104,1.056434127072398,Low,3.16
others,1065,1.7006107179449073,Low,6.77
construction,530,6.863390044519132,Medium,15.39
others,1078,1.9019761289116808,Low,6.98
vehicle_breakdown,94,0.9436541990895033,Low,7.04
vehicle_breakdown,108,1.135734829096597,Low,3.24
accident,683,2.0662938031218623,Medium,12.75
vehicle_breakdown,128,1.1099428821582003,Low,7.24
vehicle_breakdown,114,1.0520988970368523,Low,7.17
others,1156,1.7205445939476949,Medium,10.88
vehicle_breakdown,121,0.9896514884674532,Low,7.11
road_conditions,834,2.1663813058945065,Low,7.0
vehicle_breakdown,87,1.0764081949670785,Low,7.16
tree_fall,1100,1.6700609367322867,Medium,11.77
vehicle_breakdown,99,1.0356269697160665,Low,7.13
vehicle_breakdown,103,0.8163894420818467,Low,6.92
road_conditions,728,2.1473830952006705,Medium,10.88
vehicle_breakdown,95,0.8455826527576893,Low,2.94
vehicle_breakdown,88,0.8694152816304813,Low,6.96
vehicle_breakdown,110,1.0817842591407658,Low,7.19
vehicle_breakdown,85,0.8882952542513883,Low,6.97
vehicle_breakdown,116,0.925479684726694,Low,7.04
vehicle_breakdown,88,0.9537087762413892,Low,7.04
vehicle_breakdown,79,0.9584068684699932,Low,7.04
vehicle_breakdown,121,1.0998310278799097,Low,7.22
vehicle_breakdown,101,1.0881607597267244,Low,3.19
construction,607,5.8632922527953095,Medium,14.47
vehicle_breakdown,128,0.8438698381567062,Low,2.97
accident,662,1.683649361499173,Low,8.35
vehicle_breakdown,119,1.1660615541221189,Low,7.29
accident,1000,1.870576081919034,Medium,12.87
vehicle_breakdown,110,0.8190728623301833,Low,6.93
vehicle_breakdown,82,0.9205419646329988,Low,7.0
vehicle_breakdown,103,1.0839642123723725,Low,7.19
vehicle_breakdown,116,0.8038009390491501,Low,6.92
vehicle_breakdown,80,0.9351752884317944,Low,7.02
vehicle_breakdown,111,1.1437976536832748,Low,7.25
vehicle_breakdown,106,0.9403552133651482,Low,3.05
vehicle_breakdown,95,1.1300761238323835,Low,7.23
vehicle_breakdown,127,0.9399717438759478,Low,7.07
vehicle_breakdown,74,1.171463483585803,Medium,12.25
vehicle_breakdown,103,1.0435940008390416,Low,7.15
vehicle_breakdown,122,1.1492145095537272,Low,7.27
vehicle_breakdown,126,1.1957080085051353,Low,8.32
vehicle_breakdown,110,1.184623235746762,Low,7.29
others,1108,2.0192174349478007,Medium,11.13
vehicle_breakdown,76,0.8258545884500165,Low,6.9
vehicle_breakdown,111,1.0886036608664362,Low,7.2
vehicle_breakdown,84,0.8852229626422232,Low,6.97
vehicle_breakdown,103,1.1487636041688025,Low,7.25
accident,868,1.6430340601479667,Medium,12.51
vehicle_breakdown,126,0.8518256268509099,Low,6.98
vehicle_breakdown,89,1.0888910612594254,Low,7.18
vehicle_breakdown,97,0.8435107420071075,Low,6.94
vehicle_breakdown,72,0.8098860363915491,Low,6.88
vehicle_breakdown,82,1.039360616430649,Low,7.12
vehicle_breakdown,112,0.8112241926667734,Low,6.92
vehicle_breakdown,76,1.1233820731873094,Low,7.2
vehicle_breakdown,101,0.8456888503429542,Low,6.95
vehicle_breakdown,126,1.1493952766717515,Low,7.28
vehicle_breakdown,125,1.0915263863710725,Low,7.22
vehicle_breakdown,85,1.1813732517894329,Low,7.27
vehicle_breakdown,72,1.1561886499344218,Low,7.23
vehicle_breakdown,84,1.185933725893176,Low,7.27
vehicle_breakdown,80,0.800749001020061,Low,2.88
others,1123,1.7316644002012656,Low,6.85
vehicle_breakdown,119,0.9326309985257866,Low,3.05
vehicle_breakdown,98,0.8911081113210694,Low,7.99
vehicle_breakdown,74,1.0747193161829403,Low,3.15
vehicle_breakdown,102,1.1128612458491383,Low,7.21
procession,7573,7.098302835407152,Medium,22.67
vehicle_breakdown,119,0.8418849174292452,Low,6.96
accident,781,2.222201827518251,Low,9.0
vehicle_breakdown,96,0.885170951875484,Low,6.98
vehicle_breakdown,110,0.9723394473326509,Low,7.08
vehicle_breakdown,76,0.8254745927316635,Low,2.9
vehicle_breakdown,110,1.1598230433173717,Low,7.27
construction,585,6.425463680661624,High,20.01
protest,9847,6.744752134463748,Critical,35.59
vehicle_breakdown,107,1.0354439367993933,Low,7.14
vehicle_breakdown,120,1.0066493028143804,Low,3.13
vehicle_breakdown,113,1.093034866338174,Low,7.21
vehicle_breakdown,76,1.101131679991989,Low,7.18
vehicle_breakdown,102,0.8656574498758343,Low,7.97
accident,668,2.281006710702759,High,17.95
vehicle_breakdown,96,0.8137763261780381,Low,6.91
vehicle_breakdown,119,0.9416567108378741,Low,7.06
construction,455,5.61331467593177,Low,10.07
pot_holes,76,1.1233177330269515,Low,7.2
vehicle_breakdown,81,1.154176648087234,Low,7.24
vehicle_breakdown,91,1.04903886908606,Low,7.14
vehicle_breakdown,91,1.0743569955201469,Low,7.17
Debris,180,2.0350099078913324,Low,8.22
vehicle_breakdown,96,0.8561951088653286,Medium,11.95
vehicle_breakdown,79,1.195658415015598,Low,3.27
vehicle_breakdown,72,0.9895892393276753,Low,3.06
others,867,2.206788876627202,Medium,11.07
vehicle_breakdown,114,1.009899232815375,Low,7.12
vehicle_breakdown,76,0.9995099395286539,Low,8.08
others,1163,1.8265608635347286,Medium,10.99
vehicle_breakdown,108,0.888047736572979,Low,7.0
vehicle_breakdown,99,0.8676647014619061,Low,2.97
vehicle_breakdown,92,0.8316255330858036,Low,6.92
vehicle_breakdown,104,1.0058927325920306,Low,7.11
vehicle_breakdown,115,1.0239207244182775,Low,7.14
others,845,1.666550236556768,Medium,10.51
vehicle_breakdown,77,1.100226380523914,Low,7.18
vehicle_breakdown,129,1.0784345022030286,Low,3.21
vehicle_breakdown,116,1.1233436792745484,Low,3.24
vehicle_breakdown,105,1.0771817218131048,Low,3.18
vehicle_breakdown,125,1.1213902947112477,Low,3.25
vehicle_breakdown,122,0.8107873392393808,Medium,11.93
protest,5681,5.865225110275213,High,25.55
vehicle_breakdown,87,1.1351429320218778,Low,7.22
vehicle_breakdown,95,1.1271747193097896,Low,7.22
vehicle_breakdown,123,0.8772619497212413,Low,7.0
vehicle_breakdown,82,1.0351707179343967,Low,7.12
vehicle_breakdown,122,0.9661384139285807,Low,7.09
vehicle_breakdown,82,1.0759603699245686,Low,7.16
vehicle_breakdown,118,0.8079566839220876,Low,6.93
vehicle_breakdown,106,1.0271282944337283,Low,7.13
vehicle_breakdown,111,0.8957550805722166,Low,7.01
vehicle_breakdown,85,1.0565148952542383,Low,7.14
vehicle_breakdown,126,1.0104783029671338,Low,3.14
road_conditions,884,2.0131443695394755,Low,6.9
vehicle_breakdown,89,1.0095701183753636,Low,7.1
others,858,2.3615968242485676,Medium,11.22
vehicle_breakdown,113,0.9406399015083935,Low,7.05
pot_holes,80,1.1483066539224147,Low,3.23
accident,992,2.2504811740189137,Low,9.24
vehicle_breakdown,111,1.0219912282836556,Low,7.13
vehicle_breakdown,104,0.8991878758599566,Low,7.0
vehicle_breakdown,125,1.095631045297042,Low,7.22
vehicle_breakdown,113,0.9721639507494038,Low,3.09
vehicle_breakdown,114,0.8163711333565364,Low,6.93
vehicle_breakdown,90,1.1891698221970057,Low,7.28
vehicle_breakdown,103,1.0655660287862425,Low,7.17
vehicle_breakdown,108,1.0556329236152524,Low,3.16
vehicle_breakdown,128,0.9958236333360159,Low,3.12
vehicle_breakdown,79,1.159352770051105,Low,3.24
vehicle_breakdown,76,0.9089023127469336,Medium,11.98
accident,658,2.2303997643703024,Medium,12.89
vehicle_breakdown,128,1.0060463485656166,Low,7.13
vehicle_breakdown,109,0.9237117984332814,Low,7.03
vehicle_breakdown,112,1.1248669289064606,Low,7.24
vehicle_breakdown,118,0.8116632819847072,Low,6.93
vehicle_breakdown,121,1.0050921921322447,Low,7.13
others,939,1.9981013734130988,Low,6.94
vehicle_breakdown,127,1.033032082303886,Low,3.16
public_event,4296,5.953909137459206,High,23.25
vehicle_breakdown,114,0.9169589088844503,Low,7.03
others,1237,1.9254730945514593,Low,7.16
vehicle_breakdown,117,0.8745767734722458,Low,6.99
vehicle_breakdown,118,0.9067592418211292,Low,7.02
vehicle_breakdown,101,0.9631581547943502,Low,7.06
vehicle_breakdown,94,1.1574809525529353,Low,7.25
vehicle_breakdown,110,1.163019282549089,Low,7.27
vehicle_breakdown,95,1.1681671374829314,Low,3.26
vehicle_breakdown,106,0.8902447965454222,Medium,12.0
vehicle_breakdown,125,1.122709296996383,Low,3.25
congestion,1520,2.1998803861911296,Medium,13.72
vehicle_breakdown,112,0.9714214762327243,Low,7.08
vehicle_breakdown,123,0.8052305949020833,Low,2.93
vehicle_breakdown,71,1.004874128537425,Low,3.08
vehicle_breakdown,97,0.852574420605366,Low,6.95
pot_holes,122,0.8306228353125338,Low,2.95
vehicle_breakdown,100,0.804187254970265,Low,2.9
vehicle_breakdown,121,0.854496216608112,Low,2.98
vehicle_breakdown,86,0.8942882218823034,Low,2.98
vehicle_breakdown,108,0.9270608410617159,Low,3.04
vehicle_breakdown,81,1.0132647600015894,Low,3.09
others,1122,1.780582281254165,Low,6.9
vehicle_breakdown,111,1.1010450685838316,Low,3.21
vehicle_breakdown,107,1.1774252538770438,Low,7.28
vehicle_breakdown,77,1.0643772553844517,Low,7.14
others,927,1.856626516153499,Medium,10.78
vehicle_breakdown,128,0.9684242153835018,Low,7.1
accident,618,2.3448343865580865,Low,8.96
vehicle_breakdown,102,0.9087893165736379,Low,3.01
vehicle_breakdown,118,0.8253196372032848,Low,6.94
others,936,1.6219664323541545,Medium,10.56
vehicle_breakdown,77,0.8495306461663599,Low,6.93
vehicle_breakdown,114,1.024435448510034,Low,7.14
vehicle_breakdown,87,0.9924331238134914,Low,7.08
vehicle_breakdown,129,0.9542430927310015,Low,7.08
road_conditions,1033,1.6699910382697905,Medium,11.7
pot_holes,109,0.8571314010603942,Low,6.97
construction,460,5.781597447520129,High,19.24
vehicle_breakdown,90,0.8079096176773087,Low,2.9
vehicle_breakdown,98,1.0854040337566093,Low,3.18
vehicle_breakdown,89,1.1162336686043752,Low,7.21
vehicle_breakdown,124,1.1054777640934672,Low,7.23
vehicle_breakdown,86,0.830380635285999,Low,6.92
vehicle_breakdown,97,0.9645265945370503,Low,7.06
vehicle_breakdown,104,0.9647587701489758,Low,7.07
vehicle_breakdown,129,0.9622950199308461,Low,7.09
vehicle_breakdown,77,0.8628570742971077,Low,6.94
vehicle_breakdown,70,0.8932993413293833,Low,2.96
vehicle_breakdown,128,1.1842874467325366,Low,7.31
others,1006,1.7370489959982178,High,15.74
construction,620,4.8086464204644175,Medium,13.43
vehicle_breakdown,120,1.0652518775991355,Low,7.19
pot_holes,122,0.9279985086129718,Low,7.05
vehicle_breakdown,81,1.0623844412366443,Low,7.14
vehicle_breakdown,113,0.8674148006628394,Low,2.98
vehicle_breakdown,90,1.1369071934553736,Low,7.23
vehicle_breakdown,90,1.029462890160679,Low,7.12
accident,754,2.033842555310876,Low,8.79
vehicle_breakdown,122,1.1609070879790837,Low,8.28
vehicle_breakdown,127,0.8474095790772698,Low,6.97
others,1240,2.2318324334836923,Medium,11.47
vehicle_breakdown,77,0.8498752570124988,Low,6.93
Debris,130,2.007906033761024,Low,8.14
vehicle_breakdown,123,1.1209512594708408,Low,7.24
vehicle_breakdown,124,0.812223402933691,Low,6.94
others,1079,1.9639485045512883,Low,7.04
construction,377,6.055621366533067,Medium,14.43
vehicle_breakdown,122,0.9975924689288587,Low,3.12
vehicle_breakdown,94,1.1450568084662311,Low,3.24
others,1252,2.027906726446425,Medium,11.28
others,1289,1.735540937337597,Medium,11.02
vehicle_breakdown,127,1.1463048183766913,Low,7.27
construction,536,5.335593616894418,High,18.87
vehicle_breakdown,117,1.0709075979866003,Low,7.19
accident,977,1.9978973859092048,Medium,12.97
accident,634,2.2457224052696683,Medium,12.88
vehicle_breakdown,79,0.8239749063810398,Low,2.9
vehicle_breakdown,109,0.8225274793861524,Low,6.93
vehicle_breakdown,83,1.0172727602157066,Low,7.1
vehicle_breakdown,84,0.9181268931871445,Low,3.0
vehicle_breakdown,110,0.9323293944174827,Low,3.04
others,911,2.0627665043790775,High,15.97
vehicle_breakdown,97,1.016294772097831,Low,7.11
vehicle_breakdown,74,1.1443544939969585,Low,7.22
congestion,1026,2.232886728615317,Medium,13.26
construction,618,6.257618803570875,High,19.88
vehicle_breakdown,81,1.0223431584136529,Low,7.1
procession,8681,5.207451814100035,Medium,21.89
vehicle_breakdown,124,1.140637754011147,Low,3.26
vehicle_breakdown,86,1.0057173869987333,Low,3.09
vehicle_breakdown,128,1.1041570821244222,Low,7.23
vehicle_breakdown,89,1.1941168607321762,Low,3.28
vehicle_breakdown,116,1.0953147676102464,Low,3.21
construction,552,5.190198371199257,Low,9.74
vehicle_breakdown,127,0.8640078581749964,Low,2.99
accident,686,2.1648371431119076,Medium,12.85
vehicle_breakdown,83,0.9983802157966671,Low,3.08
vehicle_breakdown,102,0.8827142993367296,Low,6.98
vehicle_breakdown,109,0.8510928866576255,Low,6.96
others,1192,1.8551724433811445,Low,7.05
vehicle_breakdown,94,1.1675250523306657,Low,3.26
vehicle_breakdown,89,0.8222757373130813,Low,7.91
vehicle_breakdown,129,1.0905671176852105,Low,7.22
vehicle_breakdown,116,0.9985127624731336,Low,3.11
vehicle_breakdown,83,1.1945310067741417,Low,7.28
vehicle_breakdown,107,1.1668925016695322,Low,7.27
vehicle_breakdown,70,1.0489455113697823,Low,3.12
vehicle_breakdown,92,1.1061671011217986,Low,7.2
vehicle_breakdown,98,1.0156051885330288,Low,3.11
pot_holes,95,0.851515723510644,Low,6.95
pot_holes,74,1.0048572036350822,Low,7.08
water_logging,688,3.441902053585327,Medium,12.13
